"2022-08-29 06:07:58",630c57be77bf3,ZO9hc82SKaCD1jsAu_te3,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c57be77bf3"",""callId"":""ZO9hc82SKaCD1jsAu_te3""}",200,0.16585683822632
"2022-08-29 06:09:35",630c581f1ab8d,G3KncPXsavu2Dlulp9hJo,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c581f1ab8d"",""callId"":""G3KncPXsavu2Dlulp9hJo""}",200,0.14230608940125
"2022-08-29 06:13:26",630c590639dbc,sKKlo_-ftyzQauV2wMgEn,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c590639dbc"",""callId"":""sKKlo_-ftyzQauV2wMgEn""}",200,0.28206300735474
"2022-08-29 06:26:21",630c5c0d52d93,UJslZ3-VL4dz8f9YHKsua,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c5c0d52d93"",""callId"":""UJslZ3-VL4dz8f9YHKsua""}",200,0.22157788276672
"2022-08-29 06:27:55",630c5c6b344a8,IOlBg8tNYSh2qgtjbM2Sc,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c5c6b344a8"",""callId"":""IOlBg8tNYSh2qgtjbM2Sc""}",200,0.54102802276611
"2022-08-29 06:31:50",630c5d55b390f,I73fDsk_9jrHWMCEHDtVd,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c5d55b390f"",""callId"":""I73fDsk_9jrHWMCEHDtVd""}",200,0.52894306182861
"2022-08-29 06:34:13",630c5de4d62e8,MKtmhwOBRPdLE8PGVvbI_,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c5de4d62e8"",""callId"":""MKtmhwOBRPdLE8PGVvbI_""}",200,0.58234095573425
"2022-08-29 06:43:26",630c600dc7278,XJ3bxOcqtRTTDcaI-4fvR,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c600dc7278"",""callId"":""XJ3bxOcqtRTTDcaI-4fvR""}",200,0.42390298843384
"2022-08-29 06:44:48",630c606096cda,WWs0aRI_OFvw5-eGP4BDm,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c606096cda"",""callId"":""WWs0aRI_OFvw5-eGP4BDm""}",200,0.19658803939819
"2022-08-29 06:46:17",630c60b8dc1d3,7XpP9r6Z5BoVrIaKxvObQ,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c60b8dc1d3"",""callId"":""7XpP9r6Z5BoVrIaKxvObQ""}",200,0.13643288612366
"2022-08-29 06:46:56",630c60e02978b,BA_jDYt6LiAUtH1qmPrqL,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c60e02978b"",""callId"":""BA_jDYt6LiAUtH1qmPrqL""}",200,0.4170229434967
"2022-08-29 07:00:45",630c641c9ccba,EoR7_3A5d0nZaLRQpnyaB,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c641c9ccba"",""callId"":""EoR7_3A5d0nZaLRQpnyaB""}",200,0.64800405502319
"2022-08-29 07:05:15",630c652a7a3ce,znvX2JoeBXqSXn1RVHCsZ,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c652a7a3ce"",""callId"":""znvX2JoeBXqSXn1RVHCsZ""}",200,0.43984794616699
"2022-08-29 07:09:00",630c660cb73d0,eocErIOcvWcLnMDSAfnIy,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c660cb73d0"",""callId"":""eocErIOcvWcLnMDSAfnIy""}",200,0.17295694351196
"2022-08-29 07:09:52",630c66401f3b7,5chlT1wMxo4wMjx23McmQ,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c66401f3b7"",""callId"":""5chlT1wMxo4wMjx23McmQ""}",200,0.3238410949707
"2022-08-29 07:10:46",630c66765bbb3,ZO0DHGVEvdJ0YpdvhOHIP,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c66765bbb3"",""callId"":""ZO0DHGVEvdJ0YpdvhOHIP""}",200,0.34350800514221
"2022-08-29 07:32:39",630c6b953f9d6,QeU_7AL6dXlXqwfXpNeBs,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c6b953f9d6"",""callId"":""QeU_7AL6dXlXqwfXpNeBs""}",200,1.9797179698944
"2022-08-29 07:33:53",630c6be12396d,vNAan62M0dscrQ91QMuEE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c6be12396d"",""callId"":""vNAan62M0dscrQ91QMuEE""}",200,0.66710019111633
"2022-08-29 07:41:24",630c6da340b2a,1Uckn78VBDnittsCZnvw_,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c6da340b2a"",""callId"":""1Uckn78VBDnittsCZnvw_""}",200,1.0005369186401
"2022-08-29 07:42:22",630c6ddd79ec5,6pG6QsW0lpVMXbev88EgN,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c6ddd79ec5"",""callId"":""6pG6QsW0lpVMXbev88EgN""}",200,0.65712094306946
"2022-08-29 07:43:21",630c6e18a839e,2oSGo6XsoEsucQuVoQ4iJ,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c6e18a839e"",""callId"":""2oSGo6XsoEsucQuVoQ4iJ""}",200,0.37163209915161
"2022-08-29 07:44:21",630c6e54ca13f,U7qLE91QOetcRLbMtNV5y,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c6e54ca13f"",""callId"":""U7qLE91QOetcRLbMtNV5y""}",200,0.30836486816406
"2022-08-29 07:47:09",630c6efcccc18,GRltL8NmY8b6puocu757q,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6Ik91dGJvdW5kLXRlc3QiLCJpYXQiOjE1MTYyMzkwMjJ9.EsfnwKJ9jR4loC4Plz0Udl-W_60lFvdTpPDvT_1H7Bg,+916282950307,+912262604715,"[{""CONNECT_GROUP"":{""participants"":[{""number"":""+916282950307"",""callerId"":""+912262604747""}]}},{""HANGUP"":""true""}]","{""guId"":""91E7261C-0357-EA11-A811-000D3A0A91461"",""dealerCode"":""6115"",""customerMobile"":""8138961334"",""complianceAgentId"":""123455""}","{""status"":""success"",""requestId"":""630c6efcccc18"",""callId"":""GRltL8NmY8b6puocu757q""}",200,0.57606410980225
